Company Name,Job Title,Role,Salaries Reported,Location,Salary
Ellicium Solutions Private Limited,Machine Learning Engineer,Specialist,1,Pune,"₹4,22,051/yr"
LogisticsNow,Data Analyst,Specialist,3,Mumbai,"₹18,651/mo"
Mastercard,Data Scientist,Specialist,2,New Delhi,"₹1,97,679/mo"
Mu Sigma,Data Analyst,Specialist,45,Bangalore,"₹50,883/mo"
Flipkart,Machine Learning Engineer,Specialist,1,Bangalore,"₹1,28,986/yr"
PayNearby,Data Engineer,Manager,1,Mumbai,"₹16,77,286/yr"
IndusInd Bank,Data Scientist,Specialist,1,Mumbai,"₹20,54,761/yr"
Optum,Data Analyst,Specialist,17,New Delhi,"₹9,60,000/yr"
TVM Infotech,Data Scientist,Specialist,1,Bangalore,"₹2,47,008/yr"
Atos-Syntel,Data Scientist,Specialist,3,Mumbai,"₹8,75,733/yr"
IDC (International Data Corporation),Data Scientist,Specialist,1,Bangalore,"₹4,52,203/yr"
MediaMint,Data Analyst,Manager,1,Hyderabad,₹597/hr
Swiggy,Data Scientist,Specialist,6,Bangalore,"₹28,05,476/yr"
S&P Global,Data Analyst,Manager,1,Hyderabad,"₹1,33,578/mo"
Antuit,Data Scientist,Specialist,9,Bangalore,"₹12,05,874/yr"
ABC,Data Analyst,Specialist,6,New Delhi,"₹5,38,846/yr"
iQuanti,Data Engineer,Specialist,1,Bangalore,"₹4,98,719/yr"
CGI,Data Analyst,Specialist,5,Bangalore,"₹4,90,531/yr"
ABC,Data Scientist,Specialist,1,Hyderabad,"₹1,50,180/yr"
Nucsoft,Data Scientist,Specialist,1,Bangalore,"₹3,37,422/yr"
ALL IT Services,Data Engineer,Specialist,1,Bangalore,"₹9,04,392/yr"
BizKonnect Solutions,Data Analyst,Specialist,5,Pune,"₹3,08,214/yr"
Capgemini,Data Analyst,Specialist,9,Hyderabad,"₹3,77,686/yr"
Jio,Data Scientist,Manager,2,Hyderabad,"₹54,55,911/yr"
Distill,Machine Learning Engineer,Specialist,1,Bangalore,"₹8,92,153/yr"
Amazon,Machine Learning Engineer,Specialist,3,Hyderabad,"₹4,19,297/yr"
KhataBook,Data Scientist,Specialist,1,Bangalore,"₹24,33,547/yr"
Cipla,Data Engineer,Manager,1,Mumbai,"₹32,10,511/yr"
Clairvolex,Data Scientist,Specialist,1,Bangalore,"₹16,00,000/yr"
Fractal,Data Scientist,Specialist,22,Bangalore,"₹13,92,960/yr"
AppZen,Data Analyst,Specialist,2,Pune,"₹2,92,968/yr"
Vasta Global,Data Analyst,Specialist,2,Mumbai,₹167/hr
Quantum Phinance,Data Analyst,Specialist,1,Mumbai,"₹5,08,188/yr"
Robert Bosch Engineering and Business Solutions,Machine Learning Engineer,Specialist,1,Bangalore,"₹8,58,429/yr"
Anonymous,Data Scientist,Specialist,1,Bangalore,"₹6,01,957/yr"
Saksoft,Data Scientist,Specialist,1,Bangalore,"₹18,80,795/yr"
ITC Infotech,Data Scientist,Specialist,1,Pune,"₹6,42,322/yr"
MakeMyTrip,Data Scientist,Specialist,2,New Delhi,"₹14,31,111/yr"
TripStack,Data Analyst,Specialist,3,Mumbai,"₹4,53,300/yr"
Google Cloud,Data Scientist,Specialist,1,Pune,"₹32,11,608/yr"
Multi Recruit,Data Scientist,Specialist,1,Bangalore,"₹19,37,670/yr"
GoLorry,Data Scientist,Specialist,2,Hyderabad,"₹7,92,139/yr"
The Self Employed Association,Data Scientist,Specialist,1,Bangalore,"₹3,42,781/yr"
Honeywell,Data Scientist,Specialist,2,Bangalore,"₹8,41,368/yr"
Acies,Data Scientist,Specialist,1,Bangalore,"₹4,15,492/yr"
TCS,Data Scientist,Manager,1,New Delhi,"₹1,004/hr"
Tata Consultancy Services,Data Engineer,Specialist,22,New Delhi,"₹6,49,541/yr"
Accenture,Data Analyst,Specialist,62,Bangalore,"₹6,08,077/yr"
Bajaj Finserv Health,Data Engineer,Specialist,4,Pune,"₹4,20,000/yr"
Tableau Software,Data Scientist,Specialist,1,Bangalore,"₹10,70,536/yr"
Professional,Data Analyst,Specialist,4,Bangalore,"₹3,02,076/yr"
BNY Mellon,Data Science,Manager,1,Pune,"₹17,37,622/yr"
iResearch Services,Data Analyst,Manager,1,Pune,"₹14,29,092/yr"
NVIDIA,Data Analyst,Specialist,2,Pune,"₹3,60,468/yr"
Losch Engineering,Data Scientist,Specialist,1,Bangalore,"₹12,14,724/yr"
Tech Mahindra,Data Analyst,Specialist,19,Bangalore,"₹41,697/mo"
XYZ Tech,Data Scientist,Manager,1,New Delhi,"₹24,42,670/yr"
Nabler Web Solutions,Data Scientist,Manager,1,Bangalore,"₹1,252/hr"
TEJAS TECHNOLOGIES INC,Data Analyst,Specialist,1,Pune,"₹54,652/mo"
Tech9,Data Engineer,Specialist,1,Pune,"₹6,37,252/yr"
MARS WEB Solution,Data Scientist,Specialist,1,Bangalore,"₹10,31,782/yr"
Jost Hurler,Data Engineer,Manager,1,Mumbai,"₹10,60,042/yr"
Professional Data Analysts,Data Scientist,Specialist,1,Bangalore,"₹20,09,790/yr"
nThrive,Data Engineer,Specialist,3,New Delhi,"₹69,812/mo"
Unknowns,Machine Learning Engineer,Specialist,1,Hyderabad,"₹7,03,418/yr"
Aeries Technology,Data Engineer,Manager,1,Hyderabad,"₹3,80,154/mo"
Zen3 Info Solutions,Data Engineer,Specialist,1,Hyderabad,"₹2,82,326/mo"
Global Talent Pool,Data Scientist,Specialist,1,Bangalore,"₹19,80,492/yr"
Muoro,Data Engineer,Specialist,1,Mumbai,"₹9,64,692/yr"
Predictive Research,Data Analyst,Specialist,2,Bangalore,"₹2,10,216/yr"
Genpact,Data Engineer,Specialist,2,Hyderabad,"₹4,16,229/yr"
Soroco,Data Scientist,Specialist,1,Bangalore,"₹17,39,484/yr"
Danske Bank,Data Scientist,Manager,1,Bangalore,"₹50,88,740/yr"
Credit Suisse,Data Scientist,Specialist,1,Bangalore,"₹15,00,000/yr"
Amazon,Data Scientist,Specialist,3,Mumbai,"₹10,18,095/yr"
EXL Service,Data Analyst,Specialist,24,New Delhi,"₹6,35,113/yr"
Kantar,Data Analyst,Specialist,7,Hyderabad,"₹4,07,376/yr"
Ziffytech,Data Engineer,Specialist,1,Pune,"₹12,08,801/yr"
XYZ Innovations,Machine Learning Engineer,Specialist,1,Hyderabad,"₹10,49,129/yr"
McAfee,Data Scientist,Specialist,2,Bangalore,"₹11,81,838/yr"
Novartis,Data Analyst,Specialist,1,Hyderabad,"₹6,29,472/yr"
Analytics Vidhya,Data Engineer,Specialist,1,New Delhi,"₹1,26,162/mo"
Glorious Insights,Data Analyst,Specialist,3,New Delhi,"₹7,42,788/yr"
Dell Technologies,Data Scientist,Specialist,3,Hyderabad,"₹8,25,326/yr"
Oasis HR Corporate Solutions,Data Scientist,Manager,1,Pune,"₹20,12,993/yr"
Bharat Light & Power,Data Scientist,Specialist,9,Bangalore,"₹67,598/mo"
Mahira Engineering,Data Analyst,Specialist,1,Pune,"₹2,05,476/yr"
Mbb Labs,Data Scientist,Manager,1,Bangalore,"₹34,43,645/yr"
Capgemini Invent,Data Analyst,Specialist,1,Hyderabad,"₹47,088/mo"
Apple,Data Scientist,Specialist,1,Pune,"₹1,25,651/mo"
Mu Sigma,Data Scientist,Specialist,1,Bangalore,"₹7,22,247/yr"
Sciffer Analytics,Data Science,Specialist,1,Pune,"₹64,236/yr"
RS Software,Data Scientist,Specialist,1,Bangalore,"₹6,21,103/yr"
Lumen,Data Engineer,Specialist,6,Bangalore,"₹6,94,460/yr"
Testbook.com,Data Engineer,Specialist,2,Mumbai,"₹51,043/mo"
ASSAD,Data Engineer,Specialist,1,New Delhi,₹244/hr
IBM,Data Engineer,Specialist,8,Hyderabad,"₹5,04,488/yr"
PharmEasy,Data Analyst,Specialist,2,Mumbai,"₹8,87,544/yr"
DXC Technology,Data Scientist,Specialist,3,Hyderabad,"₹12,52,143/yr"
Persistent Systems,Machine Learning Engineer,Specialist,1,Pune,"₹3,00,000/yr"
Dassault Systemes,Data Scientist,Specialist,1,Pune,"₹81,933/mo"
Falabella,Data Scientist,Specialist,1,Bangalore,"₹16,05,217/yr"
Birlasoft,Data Engineer,Specialist,1,Hyderabad,"₹2,93,208/yr"
Freelancer,Data Scientist,Specialist,1,Bangalore,"₹12,44,381/yr"
Google,Data Scientist,Specialist,4,Hyderabad,₹529/hr
Radometech,Data Engineer,Specialist,1,Bangalore,"₹2,14,977/yr"
Freemans Grattan Holdings,Data Engineer,Specialist,1,Hyderabad,"₹8,58,429/yr"
Ola,Data Analyst,Specialist,1,Hyderabad,"₹98,530/mo"
Tableau Software,Data Engineer,Specialist,1,Hyderabad,₹240/hr
Deloitte,Data Scientist,Specialist,1,Hyderabad,"₹53,679/mo"
Yodlee,Data Analyst,Specialist,4,Bangalore,"₹7,83,436/yr"
Nailbiter,Data Analyst,Specialist,5,Mumbai,"₹3,20,543/yr"
Colgate-Palmolive,Data Scientist,Specialist,1,Mumbai,"₹7,28,836/yr"
Mechademy Engineering Solutions,Machine Learning Engineer,Specialist,1,New Delhi,"₹63,060/mo"
Vodafone,Data Scientist,Manager,1,Mumbai,"₹40,49,323/yr"
ThinkBumblebee Analytics,Data Scientist,Specialist,1,Pune,"₹13,07,815/yr"
Ramus Musik,Data Scientist,Specialist,1,Bangalore,₹377/hr
Grofers,Data Analyst,Specialist,4,Bangalore,"₹12,54,401/yr"
Microsoft,Machine Learning Engineer,Specialist,1,Hyderabad,"₹23,71,168/yr"
Assembly,Data Analyst,Specialist,3,Bangalore,"₹11,40,522/yr"
Lumiq (India),Data Engineer,Manager,1,Pune,"₹2,42,940/mo"
Cisco Systems,Data Engineer,Specialist,10,Bangalore,"₹14,37,808/yr"
Mobiotics,Data Engineer,Manager,1,Bangalore,"₹28,15,974/yr"
MetrixLab,Data Analyst,Specialist,3,Hyderabad,₹206/hr
Persistent Systems,Data Scientist,Manager,1,Pune,"₹1,31,81,609/yr"
NVIDIA,Data Scientist,Manager,1,Mumbai,"₹1,27,30,583/yr"
20K Group,Machine Learning Engineer,Specialist,1,Bangalore,"₹21,628/yr"
Google,Data Scientist,Specialist,2,New Delhi,"₹2,98,664/yr"
Nagamani Hospital,Data Analyst,Specialist,1,Hyderabad,"₹5,40,000/yr"
Dun & Bradstreet,Data Scientist,Manager,1,Bangalore,"₹5,00,551/yr"
Moonstone Infotech,Data Analyst,Manager,1,Hyderabad,₹940/hr
Legato Health Technologies,Data Scientist,Specialist,3,Bangalore,"₹12,00,000/yr"
Datametica,Data Engineer,Specialist,9,Pune,₹247/hr
Bounce,Data Scientist,Specialist,1,Bangalore,"₹18,55,822/yr"
TCS e-Serve International,Data Scientist,Manager,1,Bangalore,"₹27,86,335/yr"
Tommy Hilfiger,Data Analyst,Specialist,1,Pune,"₹50,905/mo"
Merilytics,Data Scientist,Specialist,1,Hyderabad,"₹8,89,188/yr"
Fresher,Data Scientist,Specialist,3,Hyderabad,"₹3,02,693/yr"
Bitwise,Data Analyst,Manager,1,Pune,"₹18,52,526/yr"
CitiusTech,Data Scientist,Specialist,4,Mumbai,"₹2,94,111/yr"
Altimetrik,Data Engineer,Specialist,7,Bangalore,"₹5,34,757/yr"
Blackcoffer,Data Scientist,Manager,1,New Delhi,₹497/hr
Intellect Design Arena,Data Scientist,Specialist,1,Hyderabad,"₹3,46,152/yr"
Tata Consultancy Services,Data Scientist,Specialist,30,Pune,"₹7,17,331/yr"
XPO Logistics,Data Scientist,Specialist,3,Mumbai,"₹15,81,030/yr"
Juniper Networks,Data Scientist,Specialist,2,Bangalore,"₹25,61,949/yr"
ValueLabs,Machine Learning Engineer,Manager,1,Hyderabad,"₹46,72,896/yr"
Tracxn,Data Analyst,Specialist,5,Bangalore,"₹3,22,465/yr"
Wizikey,Data Analyst,Specialist,3,New Delhi,"₹4,07,238/yr"
TransUnion,Data Analyst,Manager,1,Mumbai,"₹7,97,934/yr"
Birlasoft,Data Scientist,Specialist,2,Pune,"₹52,16,933/yr"
Dynatrace,Data Analyst,Specialist,1,Mumbai,"₹5,37,441/yr"
Yash Technologies,Data Scientist,Manager,1,Pune,"₹64,68,197/yr"
Globant,Data Scientist,Specialist,2,Pune,"₹12,03,300/yr"
Bshshs,Data Engineer,Specialist,1,Pune,₹386/hr
Credit Suisse,Data Scientist,Specialist,3,Pune,"₹14,21,672/yr"
Valiance Solutions,Data Scientist,Specialist,10,New Delhi,"₹8,85,863/yr"
Terra Economics and Analytics Lab,Data Scientist,Specialist,3,Bangalore,"₹60,000/mo"
GE Healthcare,Data Engineer,Specialist,2,Bangalore,"₹5,49,960/yr"
Incedo,Data Scientist,Specialist,2,New Delhi,"₹9,00,640/yr"
Maven Wave Partners,Data Engineer,Specialist,2,New Delhi,₹650/hr
Fiserv,Data Science,Manager,1,Pune,"₹33,47,657/yr"
Apra Labs,Data Scientist,Specialist,1,Bangalore,"₹12,98,760/yr"
SymphonyAI,Data Scientist,Specialist,2,Bangalore,"₹20,40,797/yr"
AIR Worldwide,Data Analyst,Specialist,3,Hyderabad,"₹3,98,975/yr"
S2T,Data Engineer,Specialist,1,Bangalore,"₹9,60,000/yr"
Page Group (London),Machine Learning Engineer,Specialist,1,Mumbai,"₹5,15,940/yr"
Techolution,Machine Learning Engineer,Manager,1,Bangalore,"₹21,25,637/yr"
Sankalp Group,Data Analyst,Manager,1,Hyderabad,"₹22,09,357/yr"
Forec Software Solutions,Data Scientist,Manager,1,Bangalore,"₹16,75,083/yr"
Viajes,Data Scientist,Manager,1,Pune,₹921/hr
Landmark Group,Data Scientist,Specialist,3,Bangalore,"₹16,05,804/yr"
Careerera,Data Scientist,Manager,1,Bangalore,"₹2,021/hr"
Mahindra,Data Scientist,Specialist,3,Mumbai,"₹10,22,850/yr"
BitLogic Software,Data Scientist,Manager,1,Bangalore,"₹10,03,213/yr"
Neva Ventures,Machine Learning Engineer,Specialist,1,Bangalore,"₹75,287/mo"
YU & I India Enterprises,Machine Learning Engineer,Specialist,1,Mumbai,"₹2,46,576/yr"
Adglobal360,Data Analyst,Specialist,4,New Delhi,"₹50,195/mo"
Anonymous,Data Engineer,Specialist,1,Pune,"₹3,60,000/yr"
Capgemini,Data Engineer,Specialist,3,Pune,"₹12,89,572/yr"
Zipgigz,Machine Learning Engineer,Specialist,1,Mumbai,₹46/hr
Flipkart,Data Scientist,Specialist,1,Mumbai,"₹25,76,614/yr"
Fresher,Data Analyst,Specialist,6,New Delhi,"₹3,02,400/yr"
Angel One,Data Scientist,Specialist,1,Mumbai,"₹2,59,536/yr"
AppyHigh Technology,Data Scientist,Specialist,2,New Delhi,"₹8,74,317/yr"
Ambrapali Electrotech,Junior Data Scientist,Specialist,1,Pune,"₹4,13,058/yr"
Visa Inc.,Data Engineer,Specialist,6,Bangalore,"₹1,10,445/mo"
Novartis,Data Analyst,Manager,1,Mumbai,"₹1,34,836/mo"
Kudos Finance and Investments,Data Scientist,Specialist,1,Pune,"₹4,04,904/yr"
Ritwik IT Services,Data Scientist,Specialist,1,Bangalore,"₹86,66,964/yr"
TEKsystems,Data Analyst,Specialist,3,Bangalore,"₹6,10,857/yr"
CapFront Technologies,Data Analyst,Manager,1,Bangalore,"₹9,16,093/yr"
Pyxtech,Data Engineer,Specialist,1,Pune,₹283/hr
STUDY Monitor Tech,Data Analyst,Manager,1,Hyderabad,"₹6,25,601/yr"
Mastercard,Data Engineer,Specialist,2,Pune,₹708/hr
Navyug Infosolutions,Data Engineer,Specialist,1,Pune,"₹8,22,870/yr"
Scandid,Machine Learning Engineer,Manager,1,Pune,"₹12,59,740/yr"
Propellum Infotech,Data Analyst,Specialist,6,Mumbai,"₹37,347/mo"
Cognizant,Data Scientist,Specialist,1,Hyderabad,"₹18,00,000/yr"
Virtusa,Data Scientist,Specialist,2,Hyderabad,"₹3,04,522/yr"
Endurance International Group,Data Engineer,Manager,1,Mumbai,"₹88,60,981/yr"
IBM,Data Analyst,Specialist,2,Mumbai,"₹9,98,289/yr"
Clairvoyant,Data Engineer,Specialist,3,Pune,₹266/hr
Ecolab,Data Analyst,Specialist,3,Pune,"₹6,10,857/yr"
Tesco Bengaluru,Data Scientist,Specialist,1,Bangalore,"₹25,12,238/yr"
INSOFE,Data Scientist,Specialist,5,Hyderabad,"₹9,03,446/yr"
Accenture,Machine Learning Engineer,Manager,1,Mumbai,"₹32,47,278/yr"
TorcAI,Data Scientist,Specialist,1,Pune,₹712/hr
HERE Technologies,Data Scientist,Specialist,2,Mumbai,"₹5,03,280/yr"
IQLECT,Data Scientist,Specialist,1,Bangalore,₹62/hr
Photon,Data Engineer,Specialist,1,Bangalore,"₹20,42,277/yr"
Qualsquad,Data Analyst,Specialist,5,Pune,"₹16,052/mo"
CROPIN TECHNOLOGY SOLUTIONS,Data Scientist,Specialist,1,Bangalore,"₹6,97,908/yr"
Snapdeal,Data Scientist,Specialist,2,New Delhi,"₹93,850/mo"
Great Learning,Data Scientist,Specialist,1,Mumbai,"₹10,16,376/yr"
Rubixe,Data Scientist,Specialist,1,Bangalore,"₹4,20,000/yr"
ManCorp Innovation Labs,Data Scientist,Specialist,1,Pune,"₹1,20,000/yr"
nference,Data Scientist,Specialist,2,Bangalore,"₹19,30,235/yr"
Delhivery,Data Scientist,Specialist,15,New Delhi,"₹12,49,434/yr"
Risk Management Solutions,Data Analyst,Specialist,3,New Delhi,"₹5,59,952/yr"
Tata Communications,Data Analyst,Specialist,3,Mumbai,"₹3,74,832/yr"
NetProphets Cyberworks,Data Analyst,Specialist,2,New Delhi,"₹3,82,929/yr"
Wipro,Data Analyst,Specialist,3,Pune,"₹3,60,000/yr"
Tech Data,Data Analyst,Manager,1,Pune,"₹9,14,752/yr"
J.P. Morgan,Data Scientist,Specialist,1,Mumbai,"₹21,86,509/yr"
Rein Labs,Data Analyst,Specialist,2,Mumbai,"₹1,73,652/yr"
Nielsen,Data Scientist,Specialist,2,New Delhi,"₹9,94,668/yr"
Blackstraw,Machine Learning Engineer,Specialist,1,Pune,"₹12,00,000/yr"
Amazon,Data Scientist,Specialist,19,Bangalore,"₹15,07,343/yr"
Oracle,Machine Learning Engineer,Manager,1,Bangalore,"₹28,85,363/yr"
Vedantu,Data Scientist,Specialist,1,Bangalore,"₹7,00,000/yr"
Capgemini,Data Analyst,Specialist,17,Pune,"₹4,29,137/yr"
BNY Mellon,Data Analyst,Specialist,2,Pune,"₹7,73,916/yr"
Myntra,Data Scientist,Manager,2,Bangalore,"₹4,59,658/mo"
DONE by NONE,Data Scientist,Specialist,2,Bangalore,"₹62,561/mo"
Self Opportunity,Data Scientist,Specialist,1,Mumbai,"₹6,44,928/yr"
Data Sutram,Data Scientist,Manager,1,Bangalore,"₹1,26,146/mo"
DONE by NONE,Data Scientist,Specialist,1,Mumbai,"₹12,74,508/yr"
Tekion,Data Analyst,Manager,1,Bangalore,"₹25,96,657/yr"
Ericsson-Worldwide,Data Analyst,Manager,3,New Delhi,"₹16,42,682/yr"
Snipe Tech Pvt Ltd.,Data Scientist,Specialist,1,Bangalore,"₹3,99,840/yr"
neha gupta,Data Scientist,Specialist,1,Bangalore,"₹5,00,000/yr"
Tiger Analytics,Data Analyst,Specialist,4,Bangalore,"₹62,500/mo"
Hive (CA),Data Analyst,Specialist,4,New Delhi,"₹3,90,283/yr"
Srijan Technologies,Data Scientist,Manager,1,Bangalore,"₹32,08,046/yr"
LTI,Data Engineer,Specialist,7,New Delhi,"₹5,02,442/yr"
HDFC ERGO Health Insurance,Data Scientist,Specialist,1,Bangalore,"₹5,00,000/yr"
---,Data Scientist,Specialist,1,Bangalore,"₹1,20,000/yr"
Quantiphi,Data Engineer,Specialist,1,Mumbai,"₹2,76,000/yr"
ORMAE,Data Scientist,Specialist,1,Bangalore,"₹8,99,256/yr"
Cyient,Data Analyst,Specialist,7,Hyderabad,"₹5,64,107/yr"
Publicis Sapient,Data Scientist,Specialist,4,New Delhi,"₹13,64,961/yr"
DreamOrbit Softech,Machine Learning Engineer,Specialist,1,New Delhi,"₹26,12,697/yr"
Zoho,Data Scientist,Specialist,1,New Delhi,"₹1,22,341/mo"
Synechron,Data Scientist,Manager,1,Bangalore,"₹1,258/hr"
Inceptua,Data Scientist,Manager,1,Bangalore,"₹80,492/mo"
Citi,Data Analyst,Specialist,4,New Delhi,"₹6,00,558/yr"
PlaySimple Games,Data Engineer,Specialist,1,New Delhi,"₹2,40,000/yr"
Jeet Techno Solutions,Data Analyst,Specialist,2,Mumbai,"₹4,35,348/yr"
Synechron,Data Engineer,Specialist,1,Pune,"₹21,75,981/yr"
AmyGB,Data Engineer,Specialist,1,Mumbai,"₹40,684/mo"
Enquero,Data Scientist,Specialist,3,Hyderabad,"₹10,48,242/yr"
Dell Technologies,Data Engineer,Specialist,1,New Delhi,"₹20,00,000/yr"
DBS Bank,Data Scientist,Manager,1,Hyderabad,"₹24,55,636/yr"
Collegedunia,Data Analyst,Specialist,7,New Delhi,"₹2,61,907/yr"
Precifab Technologies,Data Scientist,Specialist,1,Bangalore,₹207/hr
TVS Motor Company,Senior Data Scientist,Specialist,1,Pune,"₹12,35,040/yr"
NeoGrowth Credit,Data Engineer,Specialist,1,Bangalore,₹922/hr
Empower Retirement,Data Analyst,Specialist,3,Bangalore,"₹11,08,264/yr"
INEOS,Data Scientist,Specialist,1,Bangalore,"₹4,00,000/yr"
Government of India,Data Scientist,Specialist,1,Hyderabad,"₹1,770/hr"
Godrej Infotech,Data Analyst,Specialist,1,Mumbai,"₹4,00,000/yr"
Hewlett Packard Enterprise | HPE,Data Scientist,Specialist,7,Bangalore,"₹21,19,584/yr"
Cheeburger Cheeburger,Data Engineer,Specialist,1,Bangalore,₹930/hr
Accenture,Machine Learning Engineer,Specialist,3,Hyderabad,"₹11,54,890/yr"
GE Digital,Data Engineer,Specialist,11,Bangalore,₹602/hr
Hyperthink Systems,Data Scientist,Manager,1,Bangalore,"₹31,26,273/yr"
Wipro,Data Analyst,Specialist,18,Bangalore,"₹53,201/mo"
eHaat,Data Analyst,Specialist,1,Hyderabad,"₹3,38,792/yr"
Raja Software Labs,Data Scientist,Specialist,1,Hyderabad,"₹2,06,332/yr"
Sunrise Senior Living,Data Engineer,Specialist,1,Mumbai,"₹1,00,000/yr"
Smart Joules,Machine Learning Engineer,Specialist,1,Bangalore,"₹6,52,071/yr"
Noesys Software,Data Analyst,Specialist,3,Bangalore,"₹4,35,196/yr"
HDFC Developers,Data Scientist,Specialist,2,Mumbai,"₹14,94,696/yr"
Magnaquest,Data Scientist,Specialist,1,Hyderabad,"₹2,87,667/yr"
Landmark IT Solutions,Data Engineer,Specialist,1,Hyderabad,"₹1,30,241/mo"
Cuelogic Technologies,Data Engineer,Specialist,1,Pune,"₹15,27,142/yr"
Netradyne,Data Scientist,Specialist,1,Bangalore,"₹18,08,811/yr"
Annik Technology Services,Data Analyst,Specialist,5,New Delhi,"₹23,358/mo"
Dataction Analytics,Data Analyst,Specialist,4,Pune,"₹2,79,712/yr"
Coforge Senior,Data Engineer,Manager,4,New Delhi,"₹36,73,340/yr"
Mphasis,Data Analyst,Specialist,2,Mumbai,"₹3,86,026/yr"
Capgemini,Data Analyst,Specialist,12,New Delhi,"₹33,452/mo"
Quotient,Data Engineer,Specialist,3,Bangalore,"₹50,244/mo"
Diatoz Solutions,Machine Learning Engineer,Manager,1,Bangalore,"₹9,83,386/yr"
Sonasoft,Data Scientist,Manager,1,Bangalore,"₹31,16,427/yr"
Rahul Industries,Machine Learning Engineer,Specialist,1,New Delhi,"₹30,269/mo"
Google,Data Engineer,Specialist,1,Hyderabad,"₹37,500/mo"
Schlumberger,Data Science,Specialist,2,Pune,"₹3,60,324/yr"
Metaswitch,Data Engineer,Specialist,1,New Delhi,"₹1,46,073/yr"
Morgan Stanley,Data Scientist,Specialist,1,Mumbai,"₹10,13,568/yr"
Karza Technologies,Data Scientist,Manager,1,Mumbai,"₹58,77,614/yr"
SS Supply Chain Solutions,Data Analyst,Specialist,2,Pune,"₹54,914/mo"
Simplilearn Solutions,Data Scientist,Specialist,2,Bangalore,"₹1,586/hr"
Nones,Data Scientist,Specialist,1,New Delhi,"₹30,26,926/yr"
Innovatus Technologies,Data Analyst,Manager,1,Pune,₹482/hr
InfoCepts,Data Analyst,Specialist,2,Pune,"₹6,22,152/yr"
UnitedHealth Group,Data Scientist,Specialist,2,Hyderabad,"₹11,52,418/yr"
Sixth Energy Technologies,Machine Learning Engineer,Specialist,2,Bangalore,"₹3,10,014/yr"
Blue Umbrella,Machine Learning Engineer,Specialist,1,New Delhi,"₹1,43,041/mo"
Verizon,Data Engineer,Specialist,1,Pune,"₹9,03,446/yr"
Hewlett Packard Enterprise | HPE,Data Engineer,Specialist,11,Bangalore,₹268/hr
CSC E-Governance Services,Data Analyst,Specialist,4,New Delhi,"₹25,845/mo"
NVIDIA,Data Analyst,Specialist,1,Pune,"₹33,879/mo"
ThinkTac,Machine Learning Engineer,Manager,1,Bangalore,"₹2,76,874/yr"
Petpal,Data Analyst,Specialist,1,Hyderabad,"₹1,47,156/yr"
Aniket Sonawane,Data Scientist,Specialist,1,Pune,"₹8,23,360/yr"
Kissht,Data Scientist,Specialist,2,Mumbai,"₹6,80,112/yr"
Quantiphi,Machine Learning Engineer,Specialist,1,Bangalore,"₹2,83,200/yr"
Concentrix,Data Analyst,Specialist,18,Bangalore,"₹4,55,252/yr"
Swetapadma Das,Data Scientist,Manager,1,Bangalore,"₹80,649/mo"
Blue Yonder,Data Scientist,Specialist,4,Hyderabad,"₹20,20,386/yr"
DONE by NONE,Machine Learning Engineer,Specialist,1,Hyderabad,"₹4,58,143/yr"
